年份,学校名称,院系名称,专业代码,专业名称,总分,政治__管综,外语,业务课_一,业务课_二
2020,四川农业大学,动物医学院,90603,临床兽医学,315,45,45,80,80
2020,四川农业大学,动物医学院,90601,基础兽医学,315,45,45,80,80
2020,四川农业大学,动物医学院,90602,预防兽医学,315,45,45,80,80
2020,四川农业大学,动物医学院,90601,基础兽医学,315,45,45,80,80
2020,四川农业大学,动物科技学院,95133,(专业学位)畜牧,253,33,33,50,50
2020,四川农业大学,动物医学院,90602,预防兽医学,315,45,45,80,80
2020,四川农业大学,动物医学院,90601,基础兽医学,315,45,45,80,80
2020,四川农业大学,动物科技学院,95131,(专业学位)农艺与种业,253,33,33,50,50
2020,四川农业大学,动物科技学院,95133,(专业学位)畜牧,253,33,33,50,50
2020,四川农业大学,动物科技学院,95131,(专业学位)农艺与种业,253,33,33,50,50
2020,四川农业大学,动物科技学院,95131,(专业学位)农艺与种业,253,33,33,50,50
2020,四川农业大学,动物科技学院,95131,(专业学位)农艺与种业,253,33,33,50,50
2020,四川农业大学,动物科技学院,90900,草学,253,33,33,50,50
2020,四川农业大学,动物科技学院,95133,(专业学位)畜牧,253,33,33,50,50
2020,四川农业大学,动物科技学院,90900,草学,253,33,33,50,50
2020,四川农业大学,动物科技学院,95131,(专业学位)农艺与种业,253,33,33,50,50
2020,四川农业大学,动物科技学院,95131,(专业学位)农艺与种业,253,33,33,50,50
2020,四川农业大学,动物科技学院,95131,(专业学位)农艺与种业,253,33,33,50,50
2020,四川农业大学,动物科技学院,95131,(专业学位)农艺与种业,253,33,33,50,50
2020,四川农业大学,动物科技学院,95131,(专业学位)农艺与种业,253,33,33,50,50
2020,四川农业大学,动物科技学院,95131,(专业学位)农艺与种业,253,33,33,50,50
2020,四川农业大学,动物科技学院,90900,草学,253,33,33,50,50
2020,四川农业大学,动物科技学院,90900,草学,253,33,33,50,50
2020,四川农业大学,动物科技学院,90504,特种经济动物饲养,253,33,33,50,50
2020,四川农业大学,动物科技学院,90800,水产,253,33,33,50,50
2020,四川农业大学,动物科技学院,90800,水产,253,33,33,50,50
2020,四川农业大学,动物科技学院,90504,特种经济动物饲养,253,33,33,50,50
2020,四川农业大学,动物科技学院,90800,水产,253,33,33,50,50
2020,四川农业大学,动物科技学院,90900,草学,253,33,33,50,50
2020,四川农业大学,动物科技学院,0905Z2,动物生产学,253,33,33,50,50
2020,四川农业大学,动物科技学院,90800,水产,253,33,33,50,50
2020,四川农业大学,动物科技学院,90800,水产,253,33,33,50,50
2020,四川农业大学,动物科技学院,0905Z2,动物生产学,253,33,33,50,50
2020,四川农业大学,动物科技学院,0905Z2,动物生产学,253,33,33,50,50
2020,四川农业大学,动物科技学院,90900,草学,253,33,33,50,50
2020,四川农业大学,动物科技学院,90504,特种经济动物饲养,253,33,33,50,50
2020,四川农业大学,动物科技学院,90504,特种经济动物饲养,253,33,33,50,50
2020,四川农业大学,动物科技学院,90501,动物遗传育种与繁殖,253,33,33,50,50
2020,四川农业大学,农学院,95132,(专业学位)资源利用与植物保护,253,33,33,50,50
2020,四川农业大学,农学院,95132,(专业学位)资源利用与植物保护,253,33,33,50,50
2020,四川农业大学,农学院,95131,(专业学位)农艺与种业,253,33,33,50,50
2020,四川农业大学,动物科技学院,90501,动物遗传育种与繁殖,253,33,33,50,50
2020,四川农业大学,农学院,95131,(专业学位)农艺与种业,253,33,33,50,50
2020,四川农业大学,动物科技学院,90501,动物遗传育种与繁殖,253,33,33,50,50
2020,四川农业大学,动物科技学院,90501,动物遗传育种与繁殖,253,33,33,50,50
2020,四川农业大学,动物科技学院,90501,动物遗传育种与繁殖,253,33,33,50,50
2020,四川农业大学,动物科技学院,71007,遗传学,288,40,40,60,60
2020,四川农业大学,农学院,95131,(专业学位)农艺与种业,253,33,33,50,50
2020,四川农业大学,农学院,95131,(专业学位)农艺与种业,253,33,33,50,50
2020,四川农业大学,农学院,95132,(专业学位)资源利用与植物保护,253,33,33,50,50
2020,四川农业大学,动物科技学院,90501,动物遗传育种与繁殖,253,33,33,50,50
2020,四川农业大学,农学院,95132,(专业学位)资源利用与植物保护,253,33,33,50,50
2020,四川农业大学,农学院,0901Z2,烟草学,253,33,33,50,50
2020,四川农业大学,农学院,90401,植物病理学,300,33,33,50,50
2020,四川农业大学,农学院,90403,农药学,253,33,33,50,50
2020,四川农业大学,农学院,90403,农药学,253,33,33,50,50
2020,四川农业大学,农学院,90402,农业昆虫与害虫防治,253,33,33,50,50
2020,四川农业大学,农学院,90401,植物病理学,300,33,33,50,50
2020,四川农业大学,农学院,95131,(专业学位)农艺与种业,253,33,33,50,50
2020,四川农业大学,农学院,95131,(专业学位)农艺与种业,253,33,33,50,50
2020,四川农业大学,农学院,90402,农业昆虫与害虫防治,253,33,33,50,50
2020,四川农业大学,农学院,0901Z2,烟草学,253,33,33,50,50
2020,四川农业大学,农学院,0901Z1,药用植物学,335,45,45,100,100
2020,四川农业大学,农学院,0901Z1,药用植物学,335,45,45,100,100
2020,四川农业大学,农学院,90102,作物遗传育种,312,33,33,50,50
2020,四川农业大学,农学院,0901Z1,药用植物学,335,45,45,100,100
2020,四川农业大学,农学院,90102,作物遗传育种,312,33,33,50,50
2020,四川农业大学,农学院,90101,作物栽培学与耕作学,290,40,40,60,60
2020,四川农业大学,农学院,90102,作物遗传育种,312,33,33,50,50
2020,四川农业大学,农学院,90101,作物栽培学与耕作学,290,40,40,60,60
2020,四川农业大学,农学院,71007,遗传学,288,40,40,60,60
2020,四川农业大学,农学院,71010,生物化学与分子生物学,330,40,40,60,60
2020,四川农业大学,农学院,71010,生物化学与分子生物学,330,40,40,60,60
2020,四川农业大学,农学院,90101,作物栽培学与耕作学,290,40,40,60,60
2020,四川农业大学,农学院,90101,作物栽培学与耕作学,290,40,40,60,60
2020,四川农业大学,农学院,71010,生物化学与分子生物学,330,40,40,60,60
2020,四川农业大学,农学院,71001,植物学,288,40,40,60,60
2020,四川农业大学,农学院,71010,生物化学与分子生物学,330,40,40,60,60
2020,北京大学,外国语学院,55101,(专业学位)英语笔译,360,60,60,90,90
2020,四川农业大学,农学院,90102,作物遗传育种,312,33,33,50,50
2020,中国民用航空飞行学院,计算机学院,82302,交通信息工程及控制,264,37,37,56,56
2020,中国民用航空飞行学院,计算机学院,82302,交通信息工程及控制,264,37,37,56,56
2020,西华大学,管理学院,120201,会计学,345,49,49,74,74
2020,西华大学,管理学院,125300,(专业学位)会计,211,88,44,-,-
2020,西华大学,管理学院,125600,(专业学位)工程管理,175,88,44,-,-
2020,西华大学,管理学院,120201,会计学,345,49,49,74,74
2020,西华大学,管理学院,125600,(专业学位)工程管理,175,88,44,-,-
2020,西华大学,管理学院,125300,(专业学位)会计,211,88,44,-,-
2020,西华大学,管理学院,125300,(专业学位)会计,211,88,44,-,-
2020,西华大学,管理学院,125600,(专业学位)工程管理,175,88,44,-,-
2020,西华大学,管理学院,125600,(专业学位)工程管理,175,88,44,-,-
2020,西华大学,管理学院,120201,会计学,345,49,49,74,74
2020,西华大学,管理学院,120200,工商管理,345,49,49,74,74
2020,西华大学,管理学院,120200,工商管理,345,49,49,74,74
2020,江苏大学,食品与生物工程学院,95100,(专业学位)农业,-,-,-,-,-
2020,西华大学,管理学院,120200,工商管理,345,49,49,74,74
2020,江苏大学,食品与生物工程学院,83200,食品科学与工程,264,37,37,56,56
2020,江苏大学,食品与生物工程学院,83200,食品科学与工程,264,37,37,56,56
2020,西华大学,材料科学与工程学院,80500,材料科学与工程,264,37,37,55,55
2020,江苏大学,食品与生物工程学院,83200,食品科学与工程,264,37,37,56,56
2020,西华大学,材料科学与工程学院,80500,材料科学与工程,264,37,37,55,55
2020,西华大学,材料科学与工程学院,80500,材料科学与工程,264,37,37,55,55
2020,天津职业技术师范大学,汽车与交通学院,82300,交通运输工程,-,-,-,-,-
2020,江苏大学,食品与生物工程学院,83200,食品科学与工程,264,37,37,56,56
2020,西华大学,材料科学与工程学院,80500,材料科学与工程,264,37,37,55,55
2020,天津职业技术师范大学,汽车与交通学院,80700,动力工程及工程热物理,-,-,-,-,-
2020,天津职业技术师范大学,汽车与交通学院,80200,机械工程,-,-,-,-,-
2020,天津职业技术师范大学,汽车与交通学院,82300,交通运输工程,-,-,-,-,-
2020,天津职业技术师范大学,汽车与交通学院,82300,交通运输工程,-,-,-,-,-
2020,清华大学,机械工程学院,80200,机械工程,-,-,-,-,-
2020,天津职业技术师范大学,汽车与交通学院,82300,交通运输工程,-,-,-,-,-
2020,西华大学,材料科学与工程学院,80500,材料科学与工程,264,37,37,55,55
2020,清华大学,理学院,70200,物理学,-,-,-,-,-
2020,清华大学,理学院,70100,数学,-,-,-,-,-
2020,中央民族大学,文学与新闻传播学院,50100,中国语言文学,-,-,-,-,-
2020,西华大学,外国语学院,50211,外国语言学及应用语言学,355,52,52,78,78
2020,清华大学,理学院,70200,物理学,-,-,-,-,-
2020,清华大学,理学院,70200,物理学,-,-,-,-,-
2020,清华大学,机械工程学院,80200,机械工程,-,-,-,-,-
2020,西华大学,外国语学院,55100,(专业学位)翻译,355,52,52,78,78
2020,清华大学,理学院,70100,数学,-,-,-,-,-
2020,清华大学,理学院,70100,数学,-,-,-,-,-
2020,清华大学,理学院,80500,材料科学与工程,-,-,-,-,-
2020,中央民族大学,文学与新闻传播学院,50100,中国语言文学,-,-,-,-,-
2020,清华大学,机械工程学院,80200,机械工程,-,-,-,-,-
2020,清华大学,理学院,70200,物理学,-,-,-,-,-
2020,中央民族大学,文学与新闻传播学院,50100,中国语言文学,-,-,-,-,-
2020,中央财经大学,社会发展学院,30300,社会学,-,-,-,-,-
2020,中央财经大学,社会发展学院,35200,(专业学位)社会工作,-,-,-,-,-
2020,北京大学,马克思主义学院,30500,马克思主义理论,-,-,-,-,-
2020,中央民族大学,文学与新闻传播学院,50100,中国语言文学,-,-,-,-,-
2020,中央财经大学,社会发展学院,35200,(专业学位)社会工作,-,-,-,-,-
2020,中央民族大学,文学与新闻传播学院,50100,中国语言文学,-,-,-,-,-
2020,中央财经大学,社会发展学院,30300,社会学,-,-,-,-,-
2020,中央财经大学,社会发展学院,35200,(专业学位)社会工作,-,-,-,-,-
2020,北京大学,马克思主义学院,30500,马克思主义理论,-,-,-,-,-
2020,中央财经大学,社会发展学院,30300,社会学,-,-,-,-,-
2020,北京大学,马克思主义学院,30500,马克思主义理论,-,-,-,-,-
2020,中央财经大学,社会发展学院,35200,(专业学位)社会工作,-,-,-,-,-
2020,中央财经大学,社会发展学院,30300,社会学,-,-,-,-,-
2020,中央财经大学,社会发展学院,35200,(专业学位)社会工作,-,-,-,-,-
2020,北京大学,马克思主义学院,30500,马克思主义理论,-,-,-,-,-
2020,四川轻化工大学,经济学院,95138,(专业学位)农村发展,272,34,34,51,51
2020,四川轻化工大学,人文学院,45103,(专业学位)学科教学（语文）,331,46,46,69,69
2020,四川轻化工大学,教育与心理科学学院,45118,(专业学位)学前教育,331,46,46,69,69
2020,北京大学,马克思主义学院,45102,(专业学位)学科教学（思政）,331,46,46,69,69
2020,四川轻化工大学,教育与心理科学学院,45120,(专业学位)职业技术教育,331,46,46,69,69
2020,四川轻化工大学,人文学院,45103,(专业学位)学科教学（语文）,331,46,46,69,69
2020,北京大学,马克思主义学院,45102,(专业学位)学科教学（思政）,331,46,46,69,69
2020,北京大学,经济学院,20200,应用经济学,-,-,-,-,-
2020,云南大学,体育学院,45112,(专业学位)学科教学（体育）,331,46,46,69,69
2020,北京大学,经济学院,20200,应用经济学,-,-,-,-,-
2020,四川轻化工大学,外语学院,45108,(专业学位)学科教学（英语）,331,46,46,69,69
2020,四川轻化工大学,教育与心理科学学院,45120,(专业学位)职业技术教育,331,46,46,69,69
2020,四川轻化工大学,教育与心理科学学院,45118,(专业学位)学前教育,331,46,46,69,69
2020,四川轻化工大学,教育与心理科学学院,45120,(专业学位)职业技术教育,331,46,46,69,69
2020,北京大学,经济学院,20200,应用经济学,-,-,-,-,-
2020,四川轻化工大学,管理学院,125300,(专业学位)会计,188,90,45,-,-
2020,四川轻化工大学,管理学院,120100,管理科学与工程,345,49,49,74,74
2020,清华大学,美术学院,135108,(专业学位)艺术设计,347,38,38,57,57
2020,四川轻化工大学,经济学院,95138,(专业学位)农村发展,272,34,34,51,51
2020,四川轻化工大学,管理学院,1201Z1,企业发展与创新,345,49,49,74,74
2020,四川轻化工大学,管理学院,120100,管理科学与工程,345,49,49,74,74
2020,首都师范大学,音乐学院,135101,(专业学位)音乐,365,38,38,57,57
2020,四川轻化工大学,管理学院,120100,管理科学与工程,345,49,49,74,74
2020,首都师范大学,音乐学院,135101,(专业学位)音乐,365,38,38,57,57
2020,首都师范大学,音乐学院,135101,(专业学位)音乐,365,38,38,57,57
2020,四川轻化工大学,管理学院,1201Z2,产业组织与规制,345,49,49,74,74
2020,四川轻化工大学,管理学院,125300,(专业学位)会计,188,90,45,-,-
2020,四川轻化工大学,管理学院,120100,管理科学与工程,345,49,49,74,74
2020,清华大学,美术学院,135108,(专业学位)艺术设计,347,38,38,57,57
2020,清华大学,美术学院,135107,(专业学位)美术,347,38,38,57,57
2020,四川轻化工大学,法学院,35101,(专业学位)法律（非法学）,325,46,46,69,69
2020,四川轻化工大学,法学院,35102,(专业学位)法律（法学）,325,46,46,69,69
2020,四川轻化工大学,法学院,35101,(专业学位)法律（非法学）,325,46,46,69,69
2020,清华大学,美术学院,135107,(专业学位)美术,347,38,38,57,57
2020,四川轻化工大学,法学院,35102,(专业学位)法律（法学）,325,46,46,69,69
2020,四川轻化工大学,法学院,35102,(专业学位)法律（法学）,325,46,46,69,69
2020,清华大学,美术学院,135107,(专业学位)美术,347,38,38,57,57
2020,四川轻化工大学,化学与环境工程学院,0817Z1,再生资源化工,264,37,37,56,56
2020,四川轻化工大学,化学与环境工程学院,0817Z1,再生资源化工,264,37,37,56,56
2020,四川轻化工大学,化学与环境工程学院,70304,物理化学,288,40,40,60,60
2020,四川轻化工大学,化学与环境工程学院,0703Z1,绿色催化,288,40,40,60,60
2020,四川轻化工大学,化学与环境工程学院,70303,有机化学,288,40,40,60,60
2020,四川轻化工大学,化学与环境工程学院,70304,物理化学,288,40,40,60,60
2020,四川轻化工大学,化学与环境工程学院,0703Z1,绿色催化,288,40,40,60,60
2020,四川轻化工大学,法学院,35101,(专业学位)法律（非法学）,325,46,46,69,69
2020,四川轻化工大学,数学与统计学院,70105,运筹学与控制论,288,40,40,60,60
2020,四川轻化工大学,化学与环境工程学院,70303,有机化学,288,40,40,60,60
2020,四川轻化工大学,数学与统计学院,70104,应用数学,288,40,40,60,60
2020,四川轻化工大学,数学与统计学院,70104,应用数学,288,40,40,60,60
2020,四川轻化工大学,数学与统计学院,70101,基础数学,288,40,40,60,60
2020,四川轻化工大学,数学与统计学院,70102,计算数学,288,40,40,60,60
2020,四川轻化工大学,数学与统计学院,70105,运筹学与控制论,288,40,40,60,60
2020,四川轻化工大学,数学与统计学院,70102,计算数学,288,40,40,60,60
2020,四川轻化工大学,数学与统计学院,70101,基础数学,288,40,40,60,60
2020,四川轻化工大学,数学与统计学院,70101,基础数学,288,40,40,60,60
2020,四川轻化工大学,数学与统计学院,70102,计算数学,288,40,40,60,60
2020,四川轻化工大学,数学与统计学院,70104,应用数学,288,40,40,60,60
2020,四川轻化工大学,化学与环境工程学院,70301,无机化学,288,40,40,60,60
2020,四川轻化工大学,计算机学院,0811Z3,企业信息系统与工程,264,37,37,56,56
2020,四川轻化工大学,数学与统计学院,70105,运筹学与控制论,288,40,40,60,60
2020,四川轻化工大学,计算机学院,0811Z3,企业信息系统与工程,264,37,37,56,56
2020,四川轻化工大学,计算机学院,0811Z3,企业信息系统与工程,264,37,37,56,56
2020,四川轻化工大学,材料科学与工程学院,0817Z3,腐蚀与防护,264,37,37,56,56
2020,四川轻化工大学,自动化与信息工程学院,81104,模式识别与智能系统,264,37,37,56,56
2020,四川轻化工大学,材料科学与工程学院,0817Z5,材料化学工程,264,37,37,56,56
2020,四川轻化工大学,材料科学与工程学院,0817Z5,材料化学工程,264,37,37,56,56
2020,四川轻化工大学,材料科学与工程学院,0817Z3,腐蚀与防护,264,37,37,56,56
2020,四川轻化工大学,计算机学院,0811Z3,企业信息系统与工程,264,37,37,56,56
2020,四川轻化工大学,自动化与信息工程学院,0811Z1,电力系统及智能控制,264,37,37,56,56
2020,四川轻化工大学,自动化与信息工程学院,0811Z1,电力系统及智能控制,264,37,37,56,56
2020,四川轻化工大学,计算机学院,0811Z3,企业信息系统与工程,264,37,37,56,56
2020,四川轻化工大学,材料科学与工程学院,0817Z5,材料化学工程,264,37,37,56,56
2020,四川轻化工大学,自动化与信息工程学院,0811Z1,电力系统及智能控制,264,37,37,56,56
2020,四川轻化工大学,材料科学与工程学院,0817Z3,腐蚀与防护,264,37,37,56,56
2020,四川轻化工大学,自动化与信息工程学院,81104,模式识别与智能系统,264,37,37,56,56
2020,四川轻化工大学,机械工程学院,0802Z1,过程设备与机械,264,37,37,56,56
2020,四川轻化工大学,机械工程学院,0802Z1,过程设备与机械,264,37,37,56,56
2020,四川轻化工大学,机械工程学院,0802Z1,过程设备与机械,264,37,37,56,56
2020,四川轻化工大学,机械工程学院,0802Z1,过程设备与机械,264,37,37,56,56
2020,四川轻化工大学,机械工程学院,0802Z1,过程设备与机械,264,37,37,56,56
2020,四川轻化工大学,机械工程学院,80203,机械设计及理论,264,37,37,56,56
2020,四川轻化工大学,机械工程学院,80202,机械电子工程,264,37,37,56,56
2020,四川轻化工大学,机械工程学院,80203,机械设计及理论,264,37,37,56,56
2020,四川轻化工大学,机械工程学院,80202,机械电子工程,264,37,37,56,56
2020,四川轻化工大学,机械工程学院,80203,机械设计及理论,264,37,37,56,56
2020,四川轻化工大学,机械工程学院,80202,机械电子工程,264,37,37,56,56
2020,四川轻化工大学,机械工程学院,80203,机械设计及理论,264,37,37,56,56
2020,四川轻化工大学,机械工程学院,0802Z1,过程设备与机械,264,37,37,56,56
2020,四川轻化工大学,机械工程学院,80202,机械电子工程,264,37,37,56,56
2020,四川轻化工大学,机械工程学院,80203,机械设计及理论,264,37,37,56,56
2020,四川轻化工大学,机械工程学院,80201,机械制造及其自动化,264,37,37,56,56
2020,四川轻化工大学,机械工程学院,80201,机械制造及其自动化,264,37,37,56,56
2020,四川轻化工大学,机械工程学院,80201,机械制造及其自动化,264,37,37,56,56
2020,天津科技大学,生物工程学院,95135,(专业学位)食品加工与安全,253,33,33,50,50
2020,四川轻化工大学,机械工程学院,80201,机械制造及其自动化,264,37,37,56,56
2020,天津科技大学,生物工程学院,95135,(专业学位)食品加工与安全,253,33,33,50,50
2020,天津科技大学,生物工程学院,0832Z1,酿酒工程,264,37,37,56,56
2020,天津科技大学,生物工程学院,95135,(专业学位)食品加工与安全,253,33,33,50,50
2020,天津科技大学,生物工程学院,83203,农产品加工及贮藏工程,264,37,37,56,56
2020,天津科技大学,生物工程学院,83203,农产品加工及贮藏工程,264,37,37,56,56
2020,天津科技大学,生物工程学院,83201,食品科学,264,37,37,56,56
2020,天津科技大学,生物工程学院,0832Z1,酿酒工程,264,37,37,56,56
2020,天津科技大学,生物工程学院,0832Z1,酿酒工程,264,37,37,56,56
2020,天津科技大学,生物工程学院,83203,农产品加工及贮藏工程,264,37,37,56,56
2020,天津科技大学,生物工程学院,83201,食品科学,264,37,37,56,56
2020,天津科技大学,生物工程学院,83201,食品科学,264,37,37,56,56
2020,天津科技大学,生物工程学院,83201,食品科学,264,37,37,56,56
2020,北京化工大学,化学工程学院,81702,化学工艺,264,37,37,56,56
2020,北京化工大学,化学工程学院,81704,应用化学,264,37,37,56,56
2020,北京化工大学,化学工程学院,81705,工业催化,264,37,37,56,56
2020,北京化工大学,化学工程学院,81702,化学工艺,264,37,37,56,56
2020,北京化工大学,化学工程学院,81701,化学工程,264,37,37,56,56
2020,北京化工大学,化学工程学院,81701,化学工程,264,37,37,56,56
2020,北京化工大学,化学工程学院,81704,应用化学,264,37,37,56,56
2020,北京化工大学,化学工程学院,0817Z2,制药工程,264,37,37,56,56
2020,北京化工大学,化学工程学院,81705,工业催化,264,37,37,56,56
2020,北京化工大学,化学工程学院,81702,化学工艺,264,37,37,56,56
2020,北京化工大学,化学工程学院,81702,化学工艺,264,37,37,56,56
2020,北京化工大学,化学工程学院,0817Z2,制药工程,264,37,37,56,56
2020,北京化工大学,化学工程学院,0817Z2,制药工程,264,37,37,56,56
2020,云南财经大学,物流学院,120100,管理科学与工程,-,-,-,-,-
2020,云南财经大学,物流学院,120100,管理科学与工程,-,-,-,-,-
2020,中国人民大学,统计学院,71400,统计学,388,60,60,90,90
2020,北京化工大学,化学工程学院,81701,化学工程,264,37,37,56,56
2020,云南财经大学,物流学院,120100,管理科学与工程,-,-,-,-,-
2020,中国人民大学,统计学院,71400,统计学,388,60,60,90,90
2020,云南财经大学,物流学院,120100,管理科学与工程,-,-,-,-,-
2020,中国人民大学,统计学院,95138,(专业学位)农村发展,-,-,-,-,-
2020,中国人民大学,统计学院,25200,(专业学位)应用统计,402,60,60,90,90
2020,中国人民大学,统计学院,25200,(专业学位)应用统计,402,60,60,90,90
2020,中国人民大学,统计学院,71400,统计学,388,60,60,90,90
2020,中国人民大学,统计学院,71400,统计学,388,60,60,90,90
2020,中国人民大学,统计学院,25200,(专业学位)应用统计,402,60,60,90,90
2020,中国人民大学,统计学院,71400,统计学,388,60,60,90,90
2020,中国人民大学,统计学院,25200,(专业学位)应用统计,402,60,60,90,90
2020,中国人民大学,统计学院,20200,应用经济学,-,-,-,-,-
2020,中国人民大学,统计学院,25200,(专业学位)应用统计,402,60,60,90,90
2020,中国人民大学,统计学院,25200,(专业学位)应用统计,402,60,60,90,90
2020,中国人民大学,统计学院,20200,应用经济学,-,-,-,-,-
2020,西安工业大学,光电工程学院,80900,电子科学与技术,-,-,-,-,-
2020,西安工业大学,光电工程学院,80900,电子科学与技术,-,-,-,-,-
2020,中央财经大学,应用数学学院,70100,数学,-,-,-,-,-
2020,西安工业大学,光电工程学院,80900,电子科学与技术,-,-,-,-,-
2020,西安工业大学,光电工程学院,80900,电子科学与技术,-,-,-,-,-
2020,中央财经大学,应用数学学院,70100,数学,-,-,-,-,-
2020,中国人民大学,统计学院,20200,应用经济学,-,-,-,-,-
2020,中央财经大学,应用数学学院,70100,数学,-,-,-,-,-
2020,西安工业大学,光电工程学院,80900,电子科学与技术,-,-,-,-,-
2020,中央财经大学,应用数学学院,70100,数学,-,-,-,-,-
2020,中央财经大学,应用数学学院,25200,(专业学位)应用统计,-,-,-,-,-
2020,北京中医药大学,管理学院,125300,(专业学位)会计,-,-,-,-,-
2020,北京中医药大学,管理学院,125300,(专业学位)会计,-,-,-,-,-
2020,北京中医药大学,管理学院,120100,管理科学与工程,-,-,-,-,-
2020,北京中医药大学,管理学院,95137,(专业学位)农业管理,-,-,-,-,-
2020,北京中医药大学,管理学院,120100,管理科学与工程,-,-,-,-,-
2020,北京中医药大学,管理学院,120100,管理科学与工程,-,-,-,-,-
2020,北京中医药大学,管理学院,95137,(专业学位)农业管理,-,-,-,-,-
2020,北京中医药大学,管理学院,95137,(专业学位)农业管理,-,-,-,-,-
2020,北京中医药大学,管理学院,120100,管理科学与工程,-,-,-,-,-
2020,北京中医药大学,管理学院,95137,(专业学位)农业管理,-,-,-,-,-
2020,北京中医药大学,管理学院,95137,(专业学位)农业管理,-,-,-,-,-
2020,北京中医药大学,管理学院,120100,管理科学与工程,-,-,-,-,-
2020,北京中医药大学,管理学院,95137,(专业学位)农业管理,-,-,-,-,-
2020,北京中医药大学,管理学院,95137,(专业学位)农业管理,-,-,-,-,-
2020,北京中医药大学,管理学院,95137,(专业学位)农业管理,-,-,-,-,-
2020,北京中医药大学,管理学院,87100,管理科学与工程,-,-,-,-,-
2020,北京中医药大学,管理学院,87100,管理科学与工程,-,-,-,-,-
2020,北京中医药大学,管理学院,95137,(专业学位)农业管理,-,-,-,-,-
2020,北京中医药大学,管理学院,95137,(专业学位)农业管理,-,-,-,-,-
2020,东南大学,网络空间安全学院,83900,网络空间安全,310,50,50,70,70
2020,东南大学,网络空间安全学院,83900,网络空间安全,310,50,50,70,70
2020,东南大学,网络空间安全学院,83900,网络空间安全,310,50,50,70,70
2020,东南大学,网络空间安全学院,83900,网络空间安全,310,50,50,70,70
2020,东南大学,网络空间安全学院,83900,网络空间安全,310,50,50,70,70
2020,东南大学,网络空间安全学院,83900,网络空间安全,310,50,50,70,70
2020,东南大学,网络空间安全学院,83900,网络空间安全,310,50,50,70,70
2020,东南大学,网络空间安全学院,83900,网络空间安全,310,50,50,70,70
2020,东南大学,网络空间安全学院,83900,网络空间安全,310,50,50,70,70
2020,北京中医药大学,管理学院,87100,管理科学与工程,-,-,-,-,-
2020,东南大学,网络空间安全学院,77500,计算机科学与技术,-,-,-,-,-
2020,杭州电子科技大学,软件工程学院,83500,软件工程,-,-,-,-,-
2020,东南大学,网络空间安全学院,77500,计算机科学与技术,-,-,-,-,-
2020,东南大学,网络空间安全学院,77500,计算机科学与技术,-,-,-,-,-
2020,杭州电子科技大学,软件工程学院,83500,软件工程,-,-,-,-,-
2020,杭州电子科技大学,软件工程学院,83500,软件工程,-,-,-,-,-
2020,北京工业大学,计算机学院,81200,计算机科学与技术,-,-,-,-,-
2020,北京工业大学,计算机学院,81200,计算机科学与技术,-,-,-,-,-
2020,杭州电子科技大学,软件工程学院,83500,软件工程,-,-,-,-,-
2020,东南大学,网络空间安全学院,77500,计算机科学与技术,-,-,-,-,-
2020,北京工业大学,计算机学院,81200,计算机科学与技术,-,-,-,-,-
2020,东南大学,网络空间安全学院,77500,计算机科学与技术,-,-,-,-,-
2020,杭州电子科技大学,软件工程学院,83500,软件工程,-,-,-,-,-
2020,东南大学,网络空间安全学院,77500,计算机科学与技术,-,-,-,-,-
2020,东南大学,网络空间安全学院,77500,计算机科学与技术,-,-,-,-,-
2020,北京中医药大学,管理学院,87100,管理科学与工程,-,-,-,-,-
2020,西安电子科技大学,通信工程学院,0810Z1,电子微系统工程,-,-,-,-,-
2020,北京工业大学,计算机学院,77500,计算机科学与技术,-,-,-,-,-
2020,西安电子科技大学,通信工程学院,81001,通信与信息系统,-,-,-,-,-
2020,西安电子科技大学,通信工程学院,81001,通信与信息系统,-,-,-,-,-
2020,北京工业大学,计算机学院,77500,计算机科学与技术,-,-,-,-,-
2020,西安电子科技大学,通信工程学院,0810Z1,电子微系统工程,-,-,-,-,-
2020,北京工业大学,计算机学院,77500,计算机科学与技术,-,-,-,-,-
2020,西安电子科技大学,通信工程学院,0810Z1,电子微系统工程,-,-,-,-,-
2020,西安电子科技大学,通信工程学院,0810Z1,电子微系统工程,-,-,-,-,-
2020,,控制工程学院,0810Z3,智能机器人技术及应用,-,-,-,-,-
2020,西安电子科技大学,通信工程学院,0810Z1,电子微系统工程,-,-,-,-,-
2020,北京工业大学,计算机学院,81200,计算机科学与技术,-,-,-,-,-
2020,西安电子科技大学,通信工程学院,81001,通信与信息系统,-,-,-,-,-
2020,西安电子科技大学,通信工程学院,81001,通信与信息系统,-,-,-,-,-
2020,北京邮电大学,电子工程学院,81002,信号与信息处理,-,-,-,-,-
2020,西北农林科技大学,资源环境学院,95132,(专业学位)资源利用与植物保护,253,33,33,50,50
2020,西北农林科技大学,资源环境学院,77601,环境科学,-,-,-,-,-
2020,西北农林科技大学,资源环境学院,83000,环境科学与工程,-,-,-,-,-
2020,西北农林科技大学,资源环境学院,83000,环境科学与工程,-,-,-,-,-
2020,西北农林科技大学,资源环境学院,83000,环境科学与工程,-,-,-,-,-
2020,西北农林科技大学,资源环境学院,83000,环境科学与工程,-,-,-,-,-
2020,北京邮电大学,电子工程学院,81002,信号与信息处理,-,-,-,-,-
2020,西北农林科技大学,资源环境学院,83000,环境科学与工程,-,-,-,-,-
